Scholar Name,Title,Publication Link,Authors,Journal/Conference,DOI,Citation Count,Scholar Profile,Page
Guiwu Wei,TODIM Method for Single-Valued Neutrosophic Multiple Attribute Decision Making,http://dx.doi.org/10.3390/info8040125,"Xu, Dong-Sheng | Wei, Cun | Wei, Gui-Wu","Information, volume 8, issue 4, pages 125- (2017).",http://dx.doi.org/10.3390/info8040125,50,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Dual hesitant pythagorean fuzzy Hamacher aggregation operators in multiple attribute decision making,http://dx.doi.org/10.1515/acsc-2017-0024,"Wei, Guiwu | Lu, Mao","Archives of Control Sciences, volume 27, issue 3, pages 365-395 (2017).",http://dx.doi.org/10.1515/acsc-2017-0024,148,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Pythagorean fuzzy interaction aggregation operators and their application to multiple attribute decision making,http://dx.doi.org/10.3233/JIFS-162030,"Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 33, issue 4, pages 2119-2132 (2017).",http://dx.doi.org/10.3233/JIFS-162030,196,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,A comparative study of robust efficiency analysis and Data Envelopment Analysis with imprecise data,http://dx.doi.org/10.1016/j.eswa.2017.03.043,"Wei, Guiwu | Wang, Jiamin","Expert Systems with Applications, volume 81 (2017).",http://dx.doi.org/10.1016/j.eswa.2017.03.043,120,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Interval-valued dual hesitant fuzzy uncertain linguistic aggregation operators in multiple attribute decision making,http://dx.doi.org/10.3233/JIFS-161811,"Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 33, issue 3, pages 1881-1893 (2017).",http://dx.doi.org/10.3233/JIFS-161811,96,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Dual hesitant bipolar fuzzy aggregation operators in multiple attribute decision making,http://dx.doi.org/10.3233/KES-170360,"Xu, Xin-Rui | Wei, Gui-Wu","International Journal of Knowledge-based and Intelligent Engineering Systems, volume 21, issue 3, pages 155-164 (2017).",http://dx.doi.org/10.3233/KES-170360,34,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Pythagorean uncertain linguistic aggregation operators for multiple attribute decision making,http://dx.doi.org/10.3233/KES-170361,"Lu, Mao | Wei, Gui-Wu","International Journal of Knowledge-based and Intelligent Engineering Systems, volume 21, issue 3, pages 165-179 (2017).",http://dx.doi.org/10.3233/KES-170361,36,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Pythagorean fuzzy Hamacher aggregation operators and their application to multiple attribute decision making,http://dx.doi.org/10.3233/KES-170363,"Wu, Sheng-Jun | Wei, Gui-Wu","International Journal of Knowledge-based and Intelligent Engineering Systems, volume 21, issue 3, pages 189-201 (2017).",http://dx.doi.org/10.3233/KES-170363,124,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Picture 2-Tuple Linguistic Bonferroni Mean Operators and Their Application to Multiple Attribute Decision Making,http://dx.doi.org/10.1007/s40815-016-0266-x,"Wei, Guiwu",International Journal of Fuzzy Systems (2017).,http://dx.doi.org/10.1007/s40815-016-0266-x,148,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Hesitant bipolar fuzzy aggregation operators in multiple attribute decision making,http://dx.doi.org/10.3233/JIFS-16612,"Wei, Guiwu | Alsaadi, Fuad E. | Hayat, Tasawar | Alsaedi, Ahmed","Journal of Intelligent & Fuzzy Systems, volume 33, issue 2, pages 1119-1128 (2017).",http://dx.doi.org/10.3233/JIFS-16612,113,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Hesitant pythagorean fuzzy hamacher aggregation operators and their application to multiple attribute decision making,http://dx.doi.org/10.3233/JIFS-16554,"Lu, Mao | Wei, Guiwu | Alsaadi, Fuad E. | Hayat, Tasawar | Alsaedi, Ahmed","Journal of Intelligent & Fuzzy Systems, volume 33, issue 2, pages 1105-1117 (2017).",http://dx.doi.org/10.3233/JIFS-16554,145,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Picture fuzzy aggregation operators and their application to multiple attribute decision making,http://dx.doi.org/10.3233/JIFS-161798,"Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 33, issue 2, pages 713-724 (2017).",http://dx.doi.org/10.3233/JIFS-161798,348,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Pythagorean 2-tuple linguistic aggregation operators in multiple attribute decision making,http://dx.doi.org/10.3233/JIFS-16715,"Wei, Guiwu | Lu, Mao | Alsaadi, Fuad E. | Hayat, Tasawar | Alsaedi, Ahmed","Journal of Intelligent & Fuzzy Systems, volume 33, issue 2, pages 1129-1142 (2017).",http://dx.doi.org/10.3233/JIFS-16715,149,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Bipolar 2-tuple linguistic aggregation operators in multiple attribute decision making,http://dx.doi.org/10.3233/JIFS-16946,"Lu, Mao | Wei, Guiwu | Alsaadi, Fuad E. | Hayat, Tasawar | Alsaedi, Ahmed","Journal of Intelligent & Fuzzy Systems, volume 33, issue 2, pages 1197-1207 (2017).",http://dx.doi.org/10.3233/JIFS-16946,91,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,SOME SIMILARITY MEASURES FOR PICTURE FUZZY SETS AND THEIR APPLICATIONS,http://dx.doi.org/10.22111/ijfs.2017.3273,"Wei, Gui-wu","Iranian Journal of Fuzzy Systems, volume 15, issue 1, pages 77-89 (2017).",http://dx.doi.org/10.22111/ijfs.2017.3273,188,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,A Linear Assignment Method for Multiple Criteria Decision Analysis with Hesitant Fuzzy Sets Based on Fuzzy Measure,http://dx.doi.org/10.1007/s40815-016-0177-x,"Wei, Guiwu | Alsaadi, Fuad E. | Hayat, Tasawar | Alsaedi, Ahmed","International Journal of Fuzzy Systems, volume 19, issue 3, pages 607-614 (2017).",http://dx.doi.org/10.1007/s40815-016-0177-x,124,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Approaches to multiple attribute group decision making based on the generalized Dice similarity measures with intuitionistic fuzzy information,http://dx.doi.org/10.3233/KES-170354,"Tang, Yu | Wen, Ling-Ling | Wei, Gui-Wu","International Journal of Knowledge-based and Intelligent Engineering Systems, volume 21, issue 2, pages 85-95 (2017).",http://dx.doi.org/10.3233/KES-170354,63,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Some Cosine Similarity Measures for Picture Fuzzy Sets and Their Applications to Strategic Decision Making,http://dx.doi.org/10.15388/Informatica.2017.144,"Wei, Guiwu","Informatica (lithuanian Academy of Sciences), volume 28, issue 3, pages 547-564 (2017).",http://dx.doi.org/10.15388/Informatica.2017.144,191,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Interval valued hesitant fuzzy uncertain linguistic aggregation operators in multiple attribute decision making,http://dx.doi.org/10.1007/s13042-015-0433-7,"Wei, Guiwu","International Journal of Machine Learning and Cybernetics, volume 7, issue 6, pages 1093-1114 (2016).",http://dx.doi.org/10.1007/s13042-015-0433-7,131,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Interval-valued dual hesitant fuzzy linguistic geometric aggregation operators in multiple attribute decision making,http://dx.doi.org/10.3233/KES-160337,"Wei, Gui-Wu | Xu, Xin-Rui | Deng, De-Xue","International Journal of Knowledge-based and Intelligent Engineering Systems, volume 20, issue 4, pages 189-196 (2016).",http://dx.doi.org/10.3233/KES-160337,51,https://scholargps.com/scholars/78021622765809/guiwu-wei,12
Guiwu Wei,Models for multiple attribute decision making with dual hesitant fuzzy uncertain linguistic information,http://dx.doi.org/10.3233/KES-160349,"Lu, Mao | Wei, Gui-Wu","International Journal of Knowledge-based and Intelligent Engineering Systems, volume 20, issue 4, pages 217-227 (2016).",http://dx.doi.org/10.3233/KES-160349,43,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,PICTURE FUZZY CROSS-ENTROPY FOR MULTIPLE ATTRIBUTE DECISION MAKING PROBLEMS,http://dx.doi.org/10.3846/16111699.2016.1197147,"WEI, Guiwu","Journal of Business Economics and Management, volume 17, issue 4, pages 491-502 (2016).",http://dx.doi.org/10.3846/16111699.2016.1197147,295,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Approaches to Interval Intuitionistic Trapezoidal Fuzzy Multiple Attribute Decision Making with Incomplete Weight Information,http://dx.doi.org/10.1007/s40815-015-0060-1,"Wei, Guiwu","International Journal of Fuzzy Systems, volume 17, issue 3, pages 484-489 (2015).",http://dx.doi.org/10.1007/s40815-015-0060-1,150,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,UNCERTAIN PRIORITIZED OPERATORS AND THEIR APPLICATION TO MULTIPLE ATTRIBUTE GROUP DECISION MAKING,http://dx.doi.org/10.3846/20294913.2014.979454,"RAN, Ling-Gang | WEI, Gui-Wu","Technological and Economic Development of Economy, volume 21, issue 1, pages 118-139 (2015).",http://dx.doi.org/10.3846/20294913.2014.979454,76,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,CHOQUET INTEGRALS OF WEIGHTED TRIANGULAR FUZZY LINGUISTIC INFORMATION AND THEIR APPLICATIONS TO MULTIPLE ATTRIBUTE DECISION MAKING,http://dx.doi.org/10.3846/16111699.2013.773940,"Lin, Rui | Wei, Guiwu | Wang, Hongjun | Zhao, Xiaofei","Journal of Business Economics and Management, volume 15, issue 5, pages 795-809 (2014).",http://dx.doi.org/10.3846/16111699.2013.773940,37,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Stochastic efficiency analysis with a reliability consideration,http://dx.doi.org/10.1016/j.omega.2014.04.001,"Wei, Guiwu | Chen, Jian | Wang, Jiamin","Omega, volume 48 (2014).",http://dx.doi.org/10.1016/j.omega.2014.04.001,37,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,METHODS FOR PROBABILISTIC DECISION MAKING WITH LINGUISTIC INFORMATION,http://dx.doi.org/10.3846/20294913.2014.869515,"Wei, Guiwu | Zhao, Xiaofei","Technological and Economic Development of Economy, volume 20, issue 2, pages 193-209 (2014).",http://dx.doi.org/10.3846/20294913.2014.869515,19,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,AN APPROACH TO MULTIPLE ATTRIBUTE DECISION MAKING BASED ON THE INDUCED CHOQUET INTEGRAL WITH FUZZY NUMBER INTUITIONISTIC FUZZY INFORMATION,http://dx.doi.org/10.3846/16111699.2012.707984,"Wei, Guiwu | Lin, Rui | Zhao, Xiaofei | Wang, Hongjun","Journal of Business Economics and Management, volume 15, issue 2, pages 277-298 (2014).",http://dx.doi.org/10.3846/16111699.2012.707984,39,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Hesitant triangular fuzzy information aggregation based on Einstein operations and their application to multiple attribute decision making,http://dx.doi.org/10.1016/j.eswa.2013.07.104,"Zhao, Xiaofei | Lin, Rui | Wei, Guiwu","Expert Systems with Applications, volume 41, issue 4, pages 1086-1094 (2014).",http://dx.doi.org/10.1016/j.eswa.2013.07.104,147,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Some prioritized aggregating operators with linguistic information and their application to multiple attribute group decision making,http://dx.doi.org/10.3233/IFS-130842,"Zhao, Xiaofei | Li, Qingxiang | Wei, Guiwu","Journal of Intelligent and Fuzzy Systems, volume 26, issue 4, pages 1619-1630 (2014).",http://dx.doi.org/10.3233/IFS-130842,43,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Model for multiple attribute decision making based on the Einstein correlated information fusion with hesitant fuzzy information,http://dx.doi.org/10.3233/IFS-130971,"Zhao, Xiaofei | Li, Qingxiang | Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 26, issue 6, pages 3057-3064 (2014).",http://dx.doi.org/10.3233/IFS-130971,23,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Dual hesitant fuzzy aggregation operators in multiple attribute decision making,http://dx.doi.org/10.3233/IFS-130901,"Wang, Hongjun | Zhao, Xiaofei | Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 26, issue 5, pages 2281-2290 (2014).",http://dx.doi.org/10.3233/IFS-130901,171,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Hesitant triangular fuzzy information aggregation in multiple attribute decision making,http://dx.doi.org/10.3233/IFS-130806,"Wei, Guiwu | Wang, Hongjun | Zhao, Xiaofei | Lin, Rui","Journal of Intelligent & Fuzzy Systems, volume 26, issue 3, pages 1201-1209 (2014).",http://dx.doi.org/10.3233/IFS-130806,73,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Models for selecting an ERP system with hesitant fuzzy linguistic information,http://dx.doi.org/10.3233/IFS-130890,"Lin, Rui | Zhao, Xiaofei | Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 26, issue 5, pages 2155-2165 (2014).",http://dx.doi.org/10.3233/IFS-130890,134,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Model for software quality evaluation with hesitant fuzzy uncertain linguistic information,http://dx.doi.org/10.3233/IFS-130934,"Li, Qingxiang | Zhao, Xiaofei | Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 26, issue 6, pages 2639-2647 (2014).",http://dx.doi.org/10.3233/IFS-130934,58,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,A multiple criteria hesitant fuzzy decision making with Shapley value-based VIKOR method,http://dx.doi.org/10.3233/IFS-130798,"Wei, Guiwu | Zhang, Nian","Journal of Intelligent & Fuzzy Systems, volume 26, issue 2, pages 1065-1075 (2014).",http://dx.doi.org/10.3233/IFS-130798,90,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Some Bonferroni mean operators with 2-tuple linguistic information and their application to multiple attribute decision making,http://dx.doi.org/10.3233/IFS-141180,"Jiang, Xian-Ping | Wei, Gui-Wu","Journal of Intelligent & Fuzzy Systems, volume 27, issue 5, pages 2153-2162 (2014).",http://dx.doi.org/10.3233/IFS-141180,98,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Approaches to hesitant fuzzy multiple attribute decision making with incomplete weight information,http://dx.doi.org/10.3233/IFS-120734,"Wei, Guiwu | Wang, Hongjun | Zhao, Xiaofei | Lin, Rui","Journal of Intelligent & Fuzzy Systems, volume 26, issue 1, pages 259-266 (2014).",http://dx.doi.org/10.3233/IFS-120734,24,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Models for hesitant interval-valued fuzzy multiple attribute decision making based on the correlation coefficient with incomplete weight information,http://dx.doi.org/10.3233/IFS-130843,"Wei, Guiwu | Zhao, Xiaofei | Lin, Rui | Wang, Hongjun","Journal of Intelligent and Fuzzy Systems, volume 26, issue 4, pages 1631-1644 (2014).",http://dx.doi.org/10.3233/IFS-130843,12,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,GRA method for multiple criteria group decision making with incomplete weight information under hesitant fuzzy setting,http://dx.doi.org/10.3233/IFS-131073,"Li, Xuyang | Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 27, issue 3, pages 1095-1105 (2014).",http://dx.doi.org/10.3233/IFS-131073,41,https://scholargps.com/scholars/78021622765809/guiwu-wei,13
Guiwu Wei,Hesitant fuzzy linguistic aggregation operators and their application to multiple attribute decision making,http://dx.doi.org/10.3233/IFS-130977,"Lin, Rui | Zhao, Xiaofei | Wang, Hongjun | Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 27, issue 1, pages 49-63 (2014).",http://dx.doi.org/10.3233/IFS-130977,66,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Hesitant fuzzy Hamacher aggregation operators and their application to multiple attribute decision making,http://dx.doi.org/10.3233/IFS-130939,"Zhou, Liyong | Zhao, Xiaofei | Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 26, issue 6, pages 2689-2699 (2014).",http://dx.doi.org/10.3233/IFS-130939,89,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Distance and similarity measures for hesitant interval-valued fuzzy sets,http://dx.doi.org/10.3233/IFS-130975,"Wei, Guiwu | Lin, Rui | Wang, Hongjun","Journal of Intelligent & Fuzzy Systems, volume 27, issue 1, pages 19-36 (2014).",http://dx.doi.org/10.3233/IFS-130975,56,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,FUZZY POWER AGGREGATION OPERATORS AND THEIR APPLICATION TO MULTIPLE ATTRIBUTE GROUP DECISION MAKING,http://dx.doi.org/10.3846/20294913.2013.821684,"Wei, Guiwu | Zhao, Xiaofei | Wang, Hongjun | Lin, Rui","Technological and Economic Development of Economy, volume 19, issue 3, pages 377-396 (2013).",http://dx.doi.org/10.3846/20294913.2013.821684,47,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Some hybrid aggregating operators in linguistic decision making with Dempster–Shafer belief structure,http://dx.doi.org/10.1016/j.cie.2013.05.011,"Wei, Gui-Wu | Zhao, Xiaofei | Lin, Rui","Computers & Industrial Engineering, volume 65, issue 4, pages 646-651 (2013).",http://dx.doi.org/10.1016/j.cie.2013.05.011,34,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,UNCERTAIN LINGUISTIC PRIORITIZED AGGREGATION OPERATORS AND THEIR APPLICATION TO MULTIPLE ATTRIBUTE GROUP DECISION MAKING,http://dx.doi.org/10.1142/S0218488513500293,"Zhou, L. Y. | LIN, R. | Zhao, X. F. | WEI, G. W.","International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems, volume 21, issue 04, pages 603-627 (2013).",http://dx.doi.org/10.1142/S0218488513500293,66,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Some hesitant interval-valued fuzzy aggregation operators and their applications to multiple attribute decision making,http://dx.doi.org/10.1016/j.knosys.2013.03.004,"Wei, Guiwu | Zhao, Xiaofei | Lin, Rui","Knowledge-Based Systems, volume 46 (2013).",http://dx.doi.org/10.1016/j.knosys.2013.03.004,219,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Potential optimality and robust optimality in multiattribute decision analysis with incomplete information: A comparative study,http://dx.doi.org/10.1016/j.dss.2013.02.005,"Wei, Guiwu | Wang, Jiamin | Chen, Jian","Decision Support Systems, volume 55, issue 3, pages 679-684 (2013).",http://dx.doi.org/10.1016/j.dss.2013.02.005,96,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Fuzzy prioritized operators and their application to multiple attribute group decision making,http://dx.doi.org/10.1016/j.apm.2012.09.048,"Zhao, Xiaofei | Lin, Rui | Wei, Guiwu","Applied Mathematical Modelling, volume 37, issue 7, pages 4759-4770 (2013).",http://dx.doi.org/10.1016/j.apm.2012.09.048,117,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Extension of VIKOR method for decision making problem based on hesitant fuzzy set,http://dx.doi.org/10.1016/j.apm.2012.10.002,"Zhang, Nian | Wei, Guiwu","Applied Mathematical Modelling, volume 37, issue 7, pages 4938-4947 (2013).",http://dx.doi.org/10.1016/j.apm.2012.10.002,311,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Uncertain linguistic Bonferroni mean operators and their application to multiple attribute decision making,http://dx.doi.org/10.1016/j.apm.2012.10.048,"Wei, Guiwu | Zhao, Xiaofei | Lin, Rui | Wang, Hongjun","Applied Mathematical Modelling, volume 37, issue 7, pages 5277-5285 (2013).",http://dx.doi.org/10.1016/j.apm.2012.10.048,195,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Some intuitionistic fuzzy Einstein hybrid aggregation operators and their application to multiple attribute decision making,http://dx.doi.org/10.1016/j.knosys.2012.09.006,"Zhao, Xiaofei | Wei, Guiwu","Knowledge-Based Systems, volume 37 (2013).",http://dx.doi.org/10.1016/j.knosys.2012.09.006,240,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Some linguistic power aggregating operators and their application to multiple attribute group decision making,http://dx.doi.org/10.3233/IFS-120676,"Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 25, issue 3, pages 695-707 (2013).",http://dx.doi.org/10.3233/IFS-120676,46,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Induced hesitant interval-valued fuzzy Einstein aggregation operators and their application to multiple attribute decision making,http://dx.doi.org/10.3233/IFS-2012-0598,"Wei, Guiwu | Zhao, Xiaofei","Journal of Intelligent & Fuzzy Systems, volume 24, issue 4, pages 789-803 (2013).",http://dx.doi.org/10.3233/IFS-2012-0598,132,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Fuzzy number intuitionistic fuzzy prioritized operators and their application to multiple attribute decision making,http://dx.doi.org/10.3233/IFS-2012-0606,"Lin, Rui | Zhao, Xiaofei | Wei, Guiwu","Journal of Intelligent & Fuzzy Systems, volume 24, issue 4, pages 879-888 (2013).",http://dx.doi.org/10.3233/IFS-2012-0606,49,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Methods for strategic decision-making problems with immediate probabilities in intuitionistic fuzzy setting,http://dx.doi.org/10.1016/j.scient.2012.07.017,"Wei, G.W. | Merigó, J.M.","Scientia Iranica, volume 19, issue 6, pages 1936-1946 (2012).",http://dx.doi.org/10.1016/j.scient.2012.07.017,60,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Data envelopment analysis based on maximin relative efficiency criterion,http://dx.doi.org/10.1016/j.cor.2011.12.015,"Parkan, Celik | Wang, Jiamin | Wu, Desheng | Wei, Guiwu","Computers & Operations Research, volume 39, issue 11, pages 2478-2487 (2012).",http://dx.doi.org/10.1016/j.cor.2011.12.015,8,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Hesitant fuzzy prioritized operators and their application to multiple attribute decision making,http://dx.doi.org/10.1016/j.knosys.2012.03.011,"Wei, Guiwu","Knowledge-Based Systems, volume 31 (2012).",http://dx.doi.org/10.1016/j.knosys.2012.03.011,450,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,AN APPROACH TO MULTIPLE ATTRIBUTE GROUP DECISION MAKING WITH INTERVAL INTUITIONISTIC TRAPEZOIDAL FUZZY INFORMATION,http://dx.doi.org/10.3846/20294913.2012.676995,"Wei, Guiwu | Zhao, Xiaofei | Wang, Hongjun","Technological and Economic Development of Economy, volume 18, issue 2, pages 317-330 (2012).",http://dx.doi.org/10.3846/20294913.2012.676995,38,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
Guiwu Wei,Some dependent aggregation operators with 2-tuple linguistic information and their application to multiple attribute group decision making,http://dx.doi.org/10.1016/j.eswa.2011.11.120,"Wei, Guiwu | Zhao, Xiaofei","Expert Systems with Applications, volume 39, issue 5, pages 5881-5886 (2012).",http://dx.doi.org/10.1016/j.eswa.2011.11.120,148,https://scholargps.com/scholars/78021622765809/guiwu-wei,14
